type,problem,answer,time,,type,problem,answer,time,,,,,,,,,,type,problem,answer,time,,type,problem,answer,time
d,1901,125,61,,d,1901,125,61,,,,,,,,,,,,,,,,,,
d,1902,119,62,,d,1902,119,62,,,,,,,,,,,,,,,,,,
d,1903,120,61,,d,1903,120,61,,,,,,,,,,,,,,,,,,
d,1904,120,62,,d,1904,120,62,,,,,,,,,,,,,,,,,,
d,1905,125,61,,d,1905,125,61,,,,,,,,,,,,,,,,,,
d,1906,123,61,,d,1906,123,61,,,,,,,,,,,,,,,,,,
d,1907,124,61,,d,1907,124,61,,,,,,,,,,,,,,,,,,
d,1908,124,61,,d,1908,124,61,,,,,,,,,,,,,,,,,,
d,1909,125,61,,d,1909,125,61,,,,,,,,,,,,,,,,,,
d,1910,119,62,,d,1910,119,62,,,,,,,,,,,,,,,,,,
d,1911,125,61,,d,1911,125,61,,,,,,,,,,,,,,,,,,
d,1912,126,61,,d,1912,126,61,,,,,,,,,,,,,,,,,,
d,1913,124,64,,d,1913,124,64,,,,,,,,,,,,,,,,,,
d,1914,124,61,,d,1914,124,61,,,,,,,,,,,,,,,,,,
d,1915,125,61,,d,1915,125,61,,,,,,,,,,,,,,,,,,
d,1916,119,61,,d,1916,119,61,,,,,,,,,,,,,,,,,,
d,1917,125,62,,d,1917,125,62,,,,,,,,,,,,,,,,,,
d,1918,126,61,,d,1918,126,61,,,,,,,,,,,,,,,,,,
d,1919,120,62,,d,1919,120,62,,,,,,,,,,,,,,,,,,
d,1920,125,63,,d,1920,125,63,,,,,,,,,,,,,,,,,,
d,1921,125,62,,d,1921,125,62,,,,,,,,,,,,,,,,,,
d,1922,126,93,,d,1922,126,93,,,,,,,,,,,,,,,,,,
d,1923,124,62,,d,1923,124,62,,,,,,,,,,,,,,,,,,
d,1924,125,62,,d,1924,125,62,,,,,,,,,,,,,,,,,,
d,1925,125,63,,d,1925,125,63,,,,,,,,,,,,,,,,,,
d,1926,126,62,,d,1926,126,62,,,,,,,,,,,,,,,,,,
d,1927,126,62,,d,1927,126,62,,,,,,,,,,,,,,,,,,
d,1928,124,63,,d,1928,124,63,,,,,,,,,,,,,,,,,,
d,1929,124,62,,d,1929,124,62,,,,,,,,,,,,,,,,,,
d,1930,125,62,,d,1930,125,62,,,,,,,,,,,,,,,,,,
d,1931,125,62,,d,1931,125,62,,,,,,,,,,,,,,,,,,
d,1932,126,62,,d,1932,126,62,,,,,,,,,,,,,,,,,,
d,1933,120,62,,d,1933,120,62,,,,,,,,,,,,,,,,,,
d,1934,126,62,,d,1934,126,62,,,,,,,,,,,,,,,,,,
d,1935,125,63,,d,1935,125,63,,,,,,,,,,,,,,,,,,
d,1936,125,62,,d,1936,125,62,,,,,,,,,,,,,,,,,,
d,1937,125,63,,d,1937,125,63,,,,,,,,,,,,,,,,,,
d,1938,126,63,,d,1938,126,63,,,,,,,,,,,,,,,,,,
d,1939,120,62,,d,1939,120,62,,,,,,,,,,,,,,,,,,
d,1940,125,63,,d,1940,125,63,,,,,,,,,,,,,,,,,,
d,1941,126,75,,d,1941,126,75,,,,,,,,,,,,,,,,,,
d,1942,126,62,,d,1942,126,62,,,,,,,,,,,,,,,,,,
d,1943,124,63,,d,1943,124,63,,,,,,,,,,,,,,,,,,
d,1944,125,63,,d,1944,125,63,,,,,,,,,,,,,,,,,,
d,1945,125,63,,d,1945,125,63,,,,,,,,,,,,,,,,,,
d,1946,125,63,,d,1946,125,63,,,,,,,,,,,,,,,,,,
d,1947,126,63,,d,1947,126,63,,,,,,,,,,,,,,,,,,
d,1948,126,63,,d,1948,126,63,,,,,,,,,,,,,,,,,,
d,1949,127,63,,d,1949,127,63,,,,,,,,,,,,,,,,,,
d,1950,125,63,,d,1950,125,63,,,,,,,,,,,,,,,,,,
d,1951,125,63,,d,1951,125,63,,,,,,,,,,,,,,,,,,
d,1952,125,64,,d,1952,125,64,,,,,,,,,,,,,,,,,,
d,1953,126,63,,d,1953,126,63,,,,,,,,,,,,,,,,,,
d,1954,126,86,,d,1954,126,86,,,,,,,,,,,,,,,,,,
d,1955,127,63,,d,1955,127,63,,,,,,,,,,,,,,,,,,
d,1956,121,65,,d,1956,121,65,,,,,,,,,,,,,,,,,,
d,1957,126,65,,d,1957,126,65,,,,,,,,,,,,,,,,,,
d,1958,124,63,,d,1958,124,63,,,,,,,,,,,,,,,,,,
d,1959,125,62,,d,1959,125,62,,,,,,,,,,,,,,,,,,
d,1960,125,63,,d,1960,125,63,,,,,,,,,,,,,,,,,,
d,1961,126,82,,d,1961,126,82,,,,,,,,,,,,,,,,,,
d,1962,126,63,,d,1962,126,63,,,,,,,,,,,,,,,,,,
d,1963,126,63,,d,1963,126,63,,,,,,,,,,,,,,,,,,
d,1964,127,63,,d,1964,127,63,,,,,,,,,,,,,,,,,,
d,1965,125,63,,d,1965,125,63,,,,,,,,,,,,,,,,,,
d,1966,125,94,,d,1966,125,94,,,,,,,,,,,,,,,,,,
d,1967,126,73,,d,1967,126,73,,,,,,,,,,,,,,,,,,
d,1968,126,63,,d,1968,126,63,,,,,,,,,,,,,,,,,,
d,1969,126,64,,d,1969,126,64,,,,,,,,,,,,,,,,,,
d,1970,127,63,,d,1970,127,63,,,,,,,,,,,,,,,,,,
d,1971,127,85,,d,1971,127,85,,,,,,,,,,,,,,,,,,
d,1972,126,63,,d,1972,126,63,,,,,,,,,,,,,,,,,,
d,1973,126,63,,d,1973,126,63,,,,,,,,,,,,,,,,,,
d,1974,126,65,,d,1974,126,65,,,,,,,,,,,,,,,,,,
d,1975,125,63,,d,1975,125,63,,,,,,,,,,,,,,,,,,
d,1976,126,65,,d,1976,126,65,,,,,,,,,,,,,,,,,,
d,1977,126,65,,d,1977,126,65,,,,,,,,,,,,,,,,,,
d,1978,127,63,,d,1978,127,63,,,,,,,,,,,,,,,,,,
d,1979,127,64,,d,1979,127,64,,,,,,,,,,,,,,,,,,
d,1980,125,63,,d,1980,125,63,,,,,,,,,,,,,,,,,,
d,1981,125,64,,d,1981,125,64,,,,,,,,,,,,,,,,,,
d,1982,126,63,,d,1982,126,63,,,,,,,,,,,,,,,,,,
d,1983,126,64,,d,1983,126,64,,,,,,,,,,,,,,,,,,
d,1984,127,64,,d,1984,127,64,,,,,,,,,,,,,,,,,,
d,1985,127,64,,d,1985,127,64,,,,,,,,,,,,,,,,,,
d,1986,127,64,,d,1986,127,64,,,,,,,,,,,,,,,,,,
d,1987,126,64,,d,1987,126,64,,,,,,,,,,,,,,,,,,
d,1988,126,64,,d,1988,126,64,,,,,,,,,,,,,,,,,,
d,1989,126,64,,d,1989,126,64,,,,,,,,,,,,,,,,,,
d,1990,127,64,,d,1990,127,64,,,,,,,,,,,,,,,,,,
d,1991,127,108,,d,1991,127,108,,,,,,,,,,,,,,,,,,
d,1992,126,64,,d,1992,126,64,,,,,,,,,,,,,,,,,,
d,1993,127,67,,d,1993,127,67,,,,,,,,,,,,,,,,,,
d,1994,127,64,,d,1994,127,64,,,,,,,,,,,,,,,,,,
d,1995,125,64,,d,1995,125,64,,,,,,,,,,,,,,,,,,
d,1996,126,64,,d,1996,126,64,,,,,,,,,,,,,,,,,,
d,1997,126,66,,d,1997,126,66,,,,,,,,,,,,,,,,,,
d,1998,126,64,,d,1998,126,64,,,,,,,,,,,,,,,,,,
d,1999,127,85,,d,1999,127,85,,,,,,,,,,,,,,,,,,
d,2000,127,66,,d,2000,127,66,,,,,,,,,,,,,,,,,,
